timestamp,product_name,price_offered,inventory_level,budget_multiplier,purchased
2026-01-15 13:32:41,Eggs,1.08,50,0.81,0
2026-01-15 13:32:42,Bread,1.03,44,0.9,0
2026-01-15 13:32:43,Milk,1.26,41,0.68,0
2026-01-15 13:32:44,Milk,1.26,41,1.27,1
2026-01-15 13:32:46,Cheese,5.47,51,1.05,1
2026-01-15 13:32:47,Cheese,5.47,50,1.2,1
2026-01-15 13:32:48,Milk,1.26,40,1.12,1
2026-01-15 13:32:49,Meat,6.46,69,1.37,1
2026-01-15 13:32:51,Cheese,5.47,49,0.97,1
2026-01-15 13:32:53,Milk,1.26,39,1.02,1
2026-01-15 13:32:56,Milk,1.26,38,0.65,0
2026-01-15 13:32:57,Eggs,1.08,50,1.04,0
2026-01-15 13:32:59,Meat,6.46,68,0.43,0
2026-01-15 13:33:03,Bread,1.03,44,0.95,1
2026-01-15 13:33:04,Cheese,5.47,48,0.74,0
2026-01-15 13:33:05,Cheese,5.47,48,0.73,0
2026-01-15 13:33:07,Cheese,5.47,48,0.87,1
2026-01-15 13:33:08,Cheese,5.47,47,0.87,1
2026-01-15 13:33:12,Eggs,1.08,50,1.18,1
2026-01-15 13:33:13,Bread,1.03,43,1.42,1
2026-01-15 13:33:14,Bread,1.03,42,1.18,1
2026-01-15 13:33:15,Meat,6.46,68,1.27,1
2026-01-15 13:33:17,Bread,1.03,41,1.03,1
2026-01-15 13:33:19,Eggs,1.08,49,1.24,1
2026-01-15 13:33:20,Cheese,5.47,46,1.06,1
2026-01-15 13:33:22,Milk,1.26,38,0.94,1
2026-01-15 13:33:23,Eggs,1.08,48,0.73,0
2026-01-15 13:33:24,Milk,1.26,37,1.35,1
2026-01-15 13:33:25,Cheese,5.47,45,0.87,1
2026-01-15 13:33:26,Meat,6.46,67,0.81,0
2026-01-15 13:33:27,Meat,6.46,67,1.24,1
2026-01-15 13:33:28,Eggs,1.08,48,1.11,1
2026-01-15 13:33:29,Bread,1.13,40,1.4,1
2026-01-15 13:33:30,Cheese,5.47,44,0.69,0
2026-01-15 13:33:31,Cheese,5.47,44,1.11,1
2026-01-15 13:33:34,Milk,1.26,36,1.4,1
2026-01-15 13:33:37,Milk,1.26,35,0.94,1
2026-01-15 13:33:38,Cheese,5.47,43,0.94,1
2026-01-15 13:33:39,Eggs,1.08,47,0.71,0
2026-01-15 13:33:40,Bread,1.13,39,1.09,1
2026-01-15 13:33:43,Milk,1.26,34,0.83,0
2026-01-15 13:33:45,Cheese,5.47,42,1.04,1
2026-01-15 13:33:46,Cheese,5.47,41,1.31,1
2026-01-15 13:33:47,Cheese,5.47,40,0.72,0
2026-01-15 13:33:49,Cheese,5.47,40,1.16,1
2026-01-15 13:33:51,Milk,1.26,34,0.67,0
2026-01-15 13:33:55,Meat,6.46,66,0.73,0
2026-01-15 13:33:57,Cheese,5.47,39,1.05,1
2026-01-15 13:33:58,Meat,6.46,66,1.24,1
2026-01-15 13:33:59,Bread,1.13,38,0.82,0
2026-01-15 13:34:00,Eggs,1.08,47,0.84,0
2026-01-15 13:34:01,Eggs,1.08,47,1.21,1
2026-01-15 13:34:02,Cheese,5.47,38,0.54,0
2026-01-15 13:34:04,Meat,6.46,65,1.21,1
2026-01-15 13:34:06,Eggs,1.08,46,0.64,0
2026-01-15 13:34:07,Bread,1.13,38,0.7,0
2026-01-15 13:34:08,Milk,1.26,34,1.38,1
2026-01-15 13:34:09,Cheese,5.47,38,1.16,1
2026-01-15 13:34:10,Milk,1.26,33,1.1,1
2026-01-15 13:34:11,Cheese,5.47,37,0.83,0
2026-01-15 13:34:14,Eggs,1.08,46,1.22,1
2026-01-15 13:34:16,Meat,6.46,64,0.85,1
2026-01-15 13:34:18,Meat,6.46,63,1.23,1
2026-01-15 13:34:21,Bread,1.13,38,1.01,0
2026-01-15 13:34:22,Milk,1.26,32,1.24,1
2026-01-15 13:34:24,Bread,1.13,38,0.72,0
2026-01-15 13:34:25,Cheese,6.4,37,0.96,0
2026-01-15 13:34:26,Eggs,1.08,45,0.82,0
2026-01-15 13:34:27,Eggs,1.08,45,0.58,0
2026-01-15 13:34:28,Cheese,6.4,37,0.68,0
2026-01-15 13:34:29,Cheese,6.4,37,0.69,0
2026-01-15 13:34:30,Cheese,6.4,37,0.89,0
2026-01-15 13:34:31,Milk,1.26,31,0.78,0
2026-01-15 13:34:34,Meat,6.46,62,0.78,0
2026-01-15 13:34:38,Bread,1.13,38,0.55,0
2026-01-15 13:34:40,Milk,1.26,31,1.25,1
2026-01-15 13:34:44,Meat,6.46,62,0.96,1
2026-01-15 13:34:45,Milk,1.26,30,1.09,1
2026-01-15 13:34:46,Eggs,1.08,45,0.73,0
2026-01-15 13:34:47,Cheese,6.4,37,0.69,0
2026-01-15 13:34:49,Cheese,6.4,37,1.21,1
2026-01-15 13:34:51,Eggs,1.08,45,1.34,1
2026-01-15 13:34:54,Meat,6.46,61,0.6,0
2026-01-15 13:34:55,Cheese,6.4,36,1.08,1
2026-01-15 13:34:56,Meat,6.46,61,0.8,0
2026-01-15 13:34:59,Eggs,1.08,44,1.04,0
2026-01-15 13:35:00,Eggs,1.08,44,0.64,0
2026-01-15 13:35:01,Cheese,6.4,35,1.01,1
2026-01-15 13:35:03,Meat,6.46,61,0.7,0
2026-01-15 13:35:05,Milk,1.26,29,1.1,1
2026-01-15 13:35:06,Cheese,6.4,34,0.75,0
2026-01-15 13:35:07,Bread,1.13,38,1.38,1
2026-01-15 13:35:09,Eggs,1.08,44,0.75,0
2026-01-15 13:35:10,Bread,1.13,37,1.02,0
2026-01-15 13:35:13,Cheese,6.4,34,1.36,1
2026-01-15 13:35:14,Milk,1.26,28,1.32,1
2026-01-15 13:35:15,Cheese,6.4,33,1.16,1
2026-01-15 13:35:16,Eggs,1.08,44,0.97,0
2026-01-15 13:35:17,Bread,1.13,37,0.9,0
2026-01-15 13:35:18,Meat,7.55,61,0.86,0
2026-01-15 13:35:19,Bread,1.13,37,1.13,1
2026-01-15 13:35:20,Cheese,6.4,32,0.49,0
2026-01-15 13:35:21,Meat,7.55,61,1.05,1
2026-01-15 13:35:22,Bread,1.13,36,0.66,0
2026-01-15 13:35:24,Meat,7.55,60,1.04,1
2026-01-15 13:35:25,Meat,7.55,59,1.22,1
2026-01-15 13:35:26,Milk,1.48,27,0.8,0
2026-01-15 13:35:27,Cheese,6.4,32,1.06,1
2026-01-15 13:35:28,Eggs,1.08,44,0.78,0
2026-01-15 13:35:30,Meat,7.55,58,1.09,1
2026-01-15 13:35:31,Eggs,1.08,44,0.77,0
2026-01-15 13:35:35,Meat,7.55,57,1.08,1
2026-01-15 13:35:37,Meat,7.55,56,1.14,1
2026-01-15 13:35:39,Milk,1.48,27,1.22,1
2026-01-15 13:35:40,Eggs,1.08,44,0.91,0
2026-01-15 13:35:41,Milk,1.48,26,0.92,0
2026-01-15 13:35:43,Eggs,1.08,44,0.56,0
2026-01-15 13:35:46,Cheese,6.4,31,1.04,1
2026-01-15 13:35:47,Milk,1.48,26,1.22,1
2026-01-15 13:35:48,Cheese,6.4,30,0.87,0
2026-01-15 13:35:50,Eggs,1.08,44,0.66,0
2026-01-15 13:35:51,Meat,6.46,55,1.51,1
2026-01-15 13:35:53,Eggs,1.08,44,0.61,0
2026-01-15 13:35:54,Eggs,1.08,44,1.09,1
2026-01-15 13:35:57,Milk,1.48,25,1.02,1
2026-01-15 13:35:59,Meat,7.55,54,1.0,1
2026-01-15 13:36:00,Cheese,6.4,30,1.3,1
2026-01-15 13:36:03,Meat,7.55,53,1.19,1
2026-01-15 13:36:05,Cheese,6.4,29,1.36,1
2026-01-15 13:36:08,Meat,7.55,52,1.14,1
2026-01-15 13:36:10,Bread,0.87,36,0.96,1
2026-01-15 13:36:11,Milk,1.48,24,0.72,0
2026-01-15 13:36:14,Bread,0.87,35,0.68,0
2026-01-15 13:36:15,Bread,0.87,35,1.27,1
2026-01-15 13:36:16,Eggs,1.08,43,1.39,1
2026-01-15 13:36:17,Milk,1.48,24,1.26,1
2026-01-15 13:36:20,Cheese,6.4,28,0.51,0
2026-01-15 13:36:22,Meat,7.55,51,1.23,1
2026-01-15 13:36:23,Milk,1.48,23,1.47,1
2026-01-15 13:36:24,Cheese,6.4,28,0.91,0
2026-01-15 13:36:25,Milk,1.48,22,0.81,0
2026-01-15 13:36:27,Cheese,6.4,28,0.94,0
2026-01-15 13:36:28,Cheese,6.4,28,0.89,0
2026-01-15 13:36:29,Milk,1.48,22,1.48,1
2026-01-15 13:36:31,Eggs,1.08,42,0.93,0
2026-01-15 13:36:32,Cheese,6.4,28,0.81,0
2026-01-15 13:36:34,Eggs,1.08,42,1.08,0
2026-01-15 13:36:36,Bread,0.87,34,1.32,1
2026-01-15 13:36:37,Milk,1.48,21,0.83,0
2026-01-15 13:36:39,Meat,7.55,50,0.99,1
2026-01-15 13:36:41,Meat,7.55,49,0.98,0
2026-01-15 13:36:42,Eggs,1.08,42,0.93,0
2026-01-15 13:36:43,Eggs,1.08,42,1.07,0
2026-01-15 13:36:44,Milk,1.48,21,1.21,1
2026-01-15 13:36:45,Meat,7.55,49,0.76,0
2026-01-15 13:36:46,Bread,0.87,33,1.31,1
2026-01-15 13:36:49,Milk,1.48,20,1.17,1
2026-01-15 13:36:51,Meat,7.55,49,1.4,1
2026-01-15 13:36:52,Milk,1.48,19,0.71,0
2026-01-15 13:36:53,Meat,7.55,48,1.34,1
2026-01-15 13:36:54,Bread,1.03,32,0.63,0
2026-01-15 13:36:55,Cheese,6.4,28,0.99,1
2026-01-15 13:36:57,Meat,7.55,47,1.26,1
2026-01-15 13:36:58,Cheese,6.4,27,1.05,1
2026-01-15 13:37:03,Bread,1.03,32,0.8,0
2026-01-15 13:37:04,Cheese,6.4,26,1.22,1
2026-01-15 13:37:07,Cheese,6.4,25,0.96,0
2026-01-15 13:37:08,Eggs,1.08,42,0.83,0
2026-01-15 13:37:11,Eggs,1.08,42,1.27,1
2026-01-15 13:37:14,Cheese,6.4,25,1.31,1
2026-01-15 13:37:15,Eggs,1.08,41,1.2,1
2026-01-15 13:37:16,Milk,1.48,19,1.0,1
2026-01-15 13:37:17,Eggs,1.08,40,1.18,1
2026-01-15 13:37:19,Bread,1.03,32,0.78,0
2026-01-15 13:37:21,Cheese,6.4,24,0.49,0
2026-01-15 13:37:22,Milk,1.48,18,1.38,1
2026-01-15 13:37:23,Eggs,1.08,39,1.03,0
2026-01-15 13:37:24,Bread,1.03,32,0.98,1
2026-01-15 13:37:25,Cheese,6.4,24,1.02,1
2026-01-15 13:37:26,Cheese,6.4,23,0.82,0
2026-01-15 13:37:27,Eggs,1.08,39,1.02,0
2026-01-15 13:37:28,Cheese,6.4,23,0.76,0
2026-01-15 13:37:31,Eggs,1.08,39,0.56,0
2026-01-15 13:37:33,Milk,1.48,17,1.06,1
2026-01-15 13:37:35,Cheese,6.4,23,1.34,1
2026-01-15 13:37:37,Eggs,1.08,39,0.97,0
2026-01-15 13:37:38,Eggs,1.08,39,1.14,1
2026-01-15 13:37:39,Meat,7.55,46,1.1,1
2026-01-15 13:37:42,Cheese,6.4,22,1.2,1
2026-01-15 13:37:45,Cheese,6.4,21,1.25,1
2026-01-15 13:37:46,Meat,7.55,45,1.67,1
2026-01-15 13:37:48,Milk,1.48,16,0.96,0
2026-01-15 13:37:50,Eggs,1.08,38,0.68,0
2026-01-15 13:37:52,Cheese,6.4,20,1.09,1
2026-01-15 13:37:53,Meat,7.55,44,0.86,0
2026-01-15 13:37:55,Milk,1.48,16,1.07,1
2026-01-15 13:37:56,Bread,1.03,31,1.16,1
2026-01-15 13:37:57,Bread,1.03,30,1.0,1
2026-01-15 13:37:58,Milk,1.48,15,1.27,1
2026-01-15 13:38:00,Milk,1.48,14,0.91,0
2026-01-15 13:38:03,Eggs,1.08,38,0.91,0
2026-01-15 13:38:04,Bread,1.03,29,1.32,1
2026-01-15 13:38:05,Eggs,1.08,38,0.37,0
2026-01-15 13:38:06,Meat,7.55,44,0.73,0
2026-01-15 13:38:07,Eggs,1.08,38,0.94,0
2026-01-15 13:38:09,Eggs,1.08,38,1.37,1
2026-01-15 13:38:10,Milk,1.48,14,1.02,1
2026-01-15 13:38:12,Eggs,1.08,37,1.06,0
2026-01-15 13:38:13,Eggs,1.08,37,1.15,1
2026-01-15 13:38:15,Cheese,6.4,19,1.01,1
2026-01-15 13:38:16,Cheese,6.4,18,1.28,1
2026-01-15 13:38:17,Meat,7.55,44,0.97,0
2026-01-15 13:38:18,Eggs,1.08,36,0.93,0
2026-01-15 13:38:19,Bread,1.03,28,0.86,0
2026-01-15 13:38:20,Bread,1.03,28,0.89,0
2026-01-15 13:38:22,Meat,7.55,44,0.92,0
2026-01-15 13:38:23,Cheese,6.4,17,0.91,0
2026-01-15 13:38:24,Bread,1.03,28,1.09,1
2026-01-15 13:38:25,Milk,1.48,13,0.87,0
2026-01-15 13:38:32,Milk,1.48,13,0.79,0
2026-01-15 13:38:33,Cheese,6.4,17,1.21,1
2026-01-15 13:38:34,Milk,1.48,13,0.59,0
2026-01-15 13:38:35,Cheese,6.4,16,0.86,0
2026-01-15 13:38:36,Cheese,6.4,16,0.59,0
2026-01-15 13:38:37,Cheese,6.4,16,0.73,0
2026-01-15 13:38:38,Milk,1.48,13,1.35,1
2026-01-15 13:38:42,Eggs,1.08,36,1.04,0
2026-01-15 13:38:43,Eggs,1.08,36,1.21,1
2026-01-15 13:38:44,Cheese,6.4,16,1.28,1
2026-01-15 13:38:45,Bread,1.03,27,1.02,1
2026-01-15 13:38:48,Meat,7.55,44,1.2,1
2026-01-15 13:38:50,Bread,1.03,26,0.84,0
2026-01-15 13:38:52,Cheese,6.4,15,1.25,1
2026-01-15 13:38:53,Bread,1.03,26,0.78,0
2026-01-15 13:38:54,Bread,1.03,26,1.06,1
2026-01-15 13:38:55,Bread,1.03,25,1.07,1
2026-01-15 13:38:56,Meat,7.55,43,1.22,1
2026-01-15 13:38:58,Eggs,0.94,35,0.86,0
2026-01-15 13:39:03,Meat,7.55,42,0.96,0
2026-01-15 13:39:05,Meat,7.55,42,0.84,0
2026-01-15 13:39:06,Eggs,0.94,35,0.86,0
2026-01-15 13:39:07,Meat,7.55,42,1.18,1
2026-01-15 13:39:09,Cheese,6.4,14,0.74,0
2026-01-15 13:39:10,Bread,1.03,24,0.81,0
2026-01-15 13:39:12,Bread,1.03,24,0.97,1
2026-01-15 13:39:13,Cheese,6.4,14,0.99,1
2026-01-15 13:39:14,Eggs,0.94,35,1.1,1
2026-01-15 13:39:15,Milk,1.48,12,0.6,0
2026-01-15 13:39:19,Cheese,6.4,13,0.79,0
2026-01-15 13:39:21,Milk,1.48,12,1.11,1
2026-01-15 13:39:22,Eggs,0.94,34,0.92,0
2026-01-15 13:39:23,Eggs,0.94,34,1.26,1
2026-01-15 13:39:24,Eggs,0.94,33,0.65,0
2026-01-15 13:39:25,Meat,7.55,41,0.72,0
2026-01-15 13:39:26,Milk,1.48,11,0.96,0
2026-01-15 13:39:28,Cheese,6.4,13,1.23,1
2026-01-15 13:39:29,Milk,1.48,11,1.18,1
2026-01-15 13:39:31,Bread,1.03,23,0.83,0
2026-01-15 13:39:32,Cheese,6.4,12,0.93,0
2026-01-15 13:39:34,Bread,1.03,23,1.29,1
2026-01-15 13:39:35,Bread,1.03,22,0.95,1
2026-01-15 13:39:36,Meat,7.55,41,1.31,1
2026-01-15 13:39:39,Cheese,6.4,12,1.01,1
2026-01-15 13:39:42,Bread,1.03,21,0.78,0
2026-01-15 13:39:43,Milk,1.48,10,0.89,0
2026-01-15 13:39:44,Bread,1.03,21,1.45,1
2026-01-15 13:39:46,Cheese,6.4,11,1.07,1
2026-01-15 13:39:47,Cheese,6.4,10,1.16,1
2026-01-15 13:39:48,Milk,1.48,10,1.4,1
2026-01-15 13:39:51,Bread,1.03,20,0.66,0
2026-01-15 13:39:52,Eggs,0.94,33,1.45,1
2026-01-15 13:39:53,Bread,1.03,20,0.95,1
2026-01-15 13:39:56,Milk,1.48,9,1.09,1
2026-01-15 13:39:57,Eggs,0.94,32,0.96,1
2026-01-15 13:39:58,Bread,1.03,19,1.0,1
2026-01-15 13:39:59,Eggs,0.94,31,0.97,1
2026-01-15 13:40:00,Eggs,0.94,30,0.67,0
2026-01-15 13:40:02,Eggs,0.94,30,0.73,0
2026-01-15 13:40:04,Eggs,0.94,30,0.73,0
2026-01-15 13:40:05,Milk,1.48,8,1.0,1
2026-01-15 13:40:06,Bread,1.03,18,1.26,1
2026-01-15 13:40:07,Meat,7.55,40,0.54,0
2026-01-15 13:40:08,Cheese,6.4,9,0.81,0
2026-01-15 13:40:12,Meat,7.55,40,1.1,1
2026-01-15 13:40:13,Meat,7.55,39,1.05,1
2026-01-15 13:40:15,Milk,1.48,7,0.96,0
2026-01-15 13:40:16,Eggs,0.94,30,1.75,1
2026-01-15 13:40:18,Bread,1.03,17,1.32,1
2026-01-15 13:40:19,Bread,1.03,16,1.07,1
2026-01-15 13:40:20,Meat,7.55,38,1.14,1
2026-01-15 13:40:22,Bread,1.03,15,0.9,0
2026-01-15 13:40:23,Bread,1.03,15,0.94,1
2026-01-15 13:40:28,Eggs,0.94,29,1.06,1
2026-01-15 13:40:29,Cheese,6.4,9,1.08,1
2026-01-15 13:40:31,Milk,1.48,7,0.74,0
2026-01-15 13:40:34,Cheese,6.4,8,0.67,0
2026-01-15 13:40:36,Cheese,6.4,8,0.75,0
2026-01-15 13:40:37,Eggs,0.94,28,0.85,0
2026-01-15 13:40:38,Bread,1.03,14,0.94,0
2026-01-15 13:40:39,Meat,7.55,37,1.06,1
2026-01-15 13:40:41,Eggs,0.94,28,0.62,0
2026-01-15 13:40:42,Cheese,6.4,8,0.78,0
2026-01-15 13:40:43,Bread,1.03,14,0.89,0
2026-01-15 13:40:46,Eggs,0.94,28,1.14,1
2026-01-15 13:40:47,Bread,1.03,14,0.95,1
2026-01-15 13:40:48,Cheese,6.4,8,1.21,1
2026-01-15 13:40:52,Cheese,6.4,7,1.03,1
2026-01-15 13:40:54,Milk,1.48,7,1.74,1
2026-01-15 13:40:55,Bread,1.03,13,0.59,0
2026-01-15 13:40:56,Eggs,0.94,27,0.83,0
2026-01-15 13:40:58,Cheese,6.4,6,0.62,0
2026-01-15 13:41:00,Eggs,0.94,27,1.02,1
2026-01-15 13:41:02,Eggs,0.94,26,0.82,0
2026-01-15 13:41:06,Eggs,0.94,26,1.09,1
2026-01-15 13:41:07,Meat,7.55,36,1.45,1
2026-01-15 13:41:08,Cheese,6.4,6,0.94,0
2026-01-15 13:41:10,Meat,7.55,35,0.82,0
2026-01-15 13:41:11,Eggs,0.94,25,0.84,0
2026-01-15 13:41:13,Meat,7.55,35,0.84,0
2026-01-15 13:41:15,Bread,1.03,13,0.96,1
2026-01-15 13:41:16,Milk,1.48,6,1.0,1
2026-01-15 13:41:17,Eggs,0.94,25,1.04,1
2026-01-15 13:41:18,Milk,1.48,5,1.01,1
2026-01-15 13:41:20,Cheese,6.4,6,0.66,0
2026-01-15 13:41:23,Eggs,0.94,24,0.65,0
2026-01-15 13:41:24,Eggs,0.94,24,0.39,0
2026-01-15 13:41:26,Meat,7.55,35,0.83,0
2026-01-15 13:41:28,Meat,7.55,35,1.49,1
2026-01-15 13:41:30,Milk,1.48,4,1.15,1
2026-01-15 13:41:32,Meat,7.55,34,0.76,0
2026-01-15 13:41:33,Meat,7.55,34,0.77,0
2026-01-15 13:41:35,Eggs,0.94,24,1.05,1
2026-01-15 13:41:36,Meat,7.55,34,1.18,1
2026-01-15 13:41:37,Meat,7.55,33,0.84,0
2026-01-15 13:41:40,Cheese,6.4,6,0.74,0
2026-01-15 13:41:41,Meat,7.55,33,0.71,0
2026-01-15 13:41:42,Milk,1.26,3,0.56,0
2026-01-15 13:41:44,Milk,1.26,3,1.09,1
2026-01-15 13:41:45,Eggs,0.94,23,0.92,0
2026-01-15 13:41:48,Meat,7.55,33,0.83,0
2026-01-15 13:41:51,Cheese,6.4,6,0.94,0
2026-01-15 13:41:53,Bread,1.03,12,1.28,1
2026-01-15 13:41:54,Meat,7.55,33,1.18,1
2026-01-15 13:41:55,Meat,7.55,32,0.95,0
2026-01-15 13:41:56,Cheese,6.4,6,0.74,0
2026-01-15 13:41:57,Eggs,0.94,23,1.04,1
2026-01-15 13:41:58,Cheese,6.4,6,0.7,0
2026-01-15 13:42:01,Eggs,0.94,22,1.12,1
2026-01-15 13:42:02,Bread,1.03,11,1.13,1
2026-01-15 13:42:03,Milk,1.41,2,1.13,1
2026-01-15 13:42:04,Bread,1.03,10,0.8,0
2026-01-15 13:42:05,Bread,1.03,10,1.09,1
2026-01-15 13:42:06,Eggs,0.94,21,0.58,0
2026-01-15 13:42:07,Eggs,0.94,21,1.17,1
2026-01-15 13:42:10,Meat,7.55,32,0.89,0
2026-01-15 13:42:12,Eggs,0.94,20,0.95,1
2026-01-15 13:42:13,Cheese,6.4,6,1.31,1
2026-01-15 13:42:15,Eggs,0.94,19,1.14,1
2026-01-15 13:42:16,Bread,1.03,9,1.19,1
2026-01-15 13:42:22,Eggs,0.94,18,1.67,1
2026-01-15 13:42:23,Eggs,0.94,17,0.59,0
2026-01-15 13:42:24,Milk,1.41,1,0.88,0
2026-01-15 13:42:25,Milk,1.41,1,1.16,1
2026-01-15 13:42:26,Cheese,6.4,5,0.81,0
2026-01-15 13:42:27,Bread,1.03,8,0.95,1
2026-01-15 13:42:28,Bread,1.03,7,1.14,1
2026-01-15 13:42:30,Cheese,6.4,5,1.05,1
2026-01-15 13:42:31,Bread,1.03,6,1.43,1
2026-01-15 13:42:32,Eggs,0.94,17,1.07,1
2026-01-15 13:42:33,Milk,1.41,0,0.84,0
2026-01-15 13:42:34,Meat,7.55,32,0.79,0
2026-01-15 13:42:35,Bread,1.03,5,0.38,0
2026-01-15 13:42:36,Bread,1.03,5,1.22,1
2026-01-15 13:42:37,Cheese,6.4,4,1.1,1
2026-01-15 13:42:41,Milk,1.41,0,0.82,0
2026-01-15 13:42:42,Meat,7.55,32,0.83,0
2026-01-15 13:42:43,Cheese,6.4,3,1.31,1
2026-01-15 13:42:46,Eggs,0.94,16,0.72,0
2026-01-15 13:42:47,Meat,7.55,32,1.22,1
2026-01-15 13:42:48,Meat,7.55,31,0.89,0
2026-01-15 13:42:50,Meat,7.55,31,1.06,1
2026-01-15 13:42:51,Meat,7.55,30,0.81,0
2026-01-15 13:42:52,Meat,7.55,30,1.04,1
2026-01-15 13:42:53,Meat,6.46,29,0.72,0
2026-01-15 13:42:55,Cheese,6.4,2,1.1,1
2026-01-15 13:42:58,Cheese,6.4,1,1.33,1
2026-01-15 13:43:00,Milk,1.41,0,1.15,0
2026-01-15 13:43:03,Milk,1.41,0,1.15,0
2026-01-15 13:43:04,Bread,1.03,4,1.16,1
2026-01-15 13:43:05,Cheese,6.4,0,1.08,0
2026-01-15 13:43:08,Eggs,0.94,16,0.89,0
2026-01-15 13:43:11,Cheese,6.4,0,0.63,0
2026-01-15 13:43:12,Eggs,0.94,16,1.3,1
2026-01-15 13:43:13,Milk,1.41,0,1.11,0
2026-01-15 13:43:15,Eggs,0.94,15,1.15,1
2026-01-15 13:43:16,Eggs,0.94,14,0.76,0
2026-01-15 13:43:17,Meat,6.46,29,1.42,1
2026-01-15 13:43:20,Bread,1.03,3,0.96,1
2026-01-15 13:43:21,Meat,6.46,28,0.69,0
2026-01-15 13:43:22,Eggs,0.94,14,0.94,0
2026-01-15 13:43:24,Bread,1.03,2,0.78,0
2026-01-15 13:43:26,Milk,1.41,0,0.5,0
2026-01-15 13:43:27,Bread,1.03,2,0.99,1
2026-01-15 13:43:28,Bread,1.03,1,0.54,0
2026-01-15 13:43:30,Eggs,0.94,14,0.96,1
2026-01-15 13:43:32,Eggs,0.94,13,1.16,1
2026-01-15 13:43:33,Meat,6.46,28,0.59,0
2026-01-15 13:43:34,Cheese,6.4,0,1.42,0
2026-01-15 13:43:36,Cheese,6.4,0,0.69,0
2026-01-15 13:43:37,Meat,6.46,28,0.56,0
2026-01-15 13:43:38,Bread,1.03,1,1.27,1
2026-01-15 13:43:40,Bread,1.03,0,0.85,0
2026-01-15 13:43:42,Bread,1.03,0,1.26,0
2026-01-15 13:43:43,Meat,6.46,28,0.94,1
2026-01-15 13:43:44,Bread,1.03,0,0.68,0
2026-01-15 13:43:47,Milk,1.41,0,0.85,0
2026-01-15 13:43:48,Bread,1.03,0,0.75,0
2026-01-15 13:43:50,Bread,1.03,0,0.48,0
2026-01-15 13:43:51,Milk,1.41,0,0.78,0
2026-01-15 13:43:52,Milk,1.41,0,1.26,0
2026-01-15 13:43:53,Milk,1.41,0,0.63,0
2026-01-15 13:43:54,Meat,6.46,27,1.52,1
2026-01-15 13:43:55,Eggs,0.94,12,1.3,1
2026-01-15 13:43:56,Bread,1.03,0,1.09,0
2026-01-15 13:43:57,Cheese,6.4,0,1.53,0
2026-01-15 13:43:59,Eggs,0.94,11,0.66,0
2026-01-15 13:44:00,Meat,6.46,26,0.88,1
2026-01-15 13:44:01,Meat,6.46,25,0.79,0
2026-01-15 13:44:04,Meat,6.46,25,0.43,0
2026-01-15 13:44:08,Meat,6.46,25,1.56,1
2026-01-15 13:44:10,Bread,1.03,0,0.77,0
2026-01-15 13:44:11,Cheese,6.4,0,0.81,0
2026-01-15 13:44:12,Eggs,0.94,11,0.7,0
2026-01-15 13:44:13,Meat,6.46,24,1.34,1
2026-01-15 13:44:16,Meat,6.46,23,1.07,1
2026-01-15 13:44:17,Bread,1.03,0,1.08,0
2026-01-15 13:44:18,Bread,1.03,0,0.59,0
2026-01-15 13:44:20,Eggs,0.94,11,1.25,1
2026-01-15 13:44:21,Meat,6.46,22,0.89,1
2026-01-15 13:44:22,Eggs,0.94,10,1.08,1
2026-01-15 13:44:23,Milk,1.41,0,0.77,0
2026-01-15 13:44:24,Meat,6.46,21,1.53,1
2026-01-15 13:44:26,Meat,6.46,20,1.15,1
2026-01-15 13:44:29,Eggs,0.94,9,1.19,1
2026-01-15 13:44:31,Cheese,6.4,0,1.03,0
2026-01-15 13:44:33,Bread,1.03,0,1.24,0
2026-01-15 13:44:34,Milk,1.41,0,1.17,0
2026-01-15 13:44:36,Eggs,0.94,8,0.8,0
2026-01-15 13:44:37,Cheese,6.4,0,1.49,0
2026-01-15 13:44:39,Milk,1.41,0,1.16,0
2026-01-15 13:44:40,Cheese,6.4,0,1.25,0
2026-01-15 13:44:41,Bread,1.03,0,1.13,0
2026-01-15 13:44:42,Cheese,6.4,0,1.03,0
2026-01-15 13:44:44,Bread,1.03,0,0.87,0
2026-01-15 13:44:45,Bread,1.03,0,0.56,0
2026-01-15 13:44:46,Meat,6.46,19,1.3,1
2026-01-15 13:44:47,Cheese,6.4,0,1.3,0
2026-01-15 13:44:49,Bread,1.03,0,1.15,0
2026-01-15 13:44:50,Eggs,0.94,8,1.06,1
2026-01-15 13:44:51,Bread,1.03,0,1.06,0
2026-01-15 13:44:52,Milk,1.41,0,1.6,0
2026-01-15 13:44:54,Cheese,6.4,0,1.07,0
2026-01-15 13:44:55,Milk,1.41,0,1.0,0
2026-01-15 13:44:56,Eggs,0.94,7,0.93,0
2026-01-15 13:44:59,Meat,6.46,18,1.13,1
2026-01-15 13:45:01,Eggs,0.94,7,0.84,0
2026-01-15 13:45:03,Cheese,6.4,0,1.04,0
2026-01-15 13:45:04,Cheese,6.4,0,1.19,0
2026-01-15 13:45:05,Bread,1.03,0,1.36,0
2026-01-15 13:45:06,Milk,1.41,0,1.03,0
2026-01-15 13:45:10,Eggs,0.94,7,1.29,1
2026-01-15 13:45:12,Meat,6.46,17,1.03,1
2026-01-15 13:45:15,Bread,1.03,0,1.07,0
2026-01-15 13:45:16,Eggs,0.94,6,0.53,0
